id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories
110683,Hattu Mí_hrchen?,2005,7,1,0,2,6,20,20,
110697,Survival Camp,2012,2.81818,11,0,2,5,25,25,
110698,Travel Wheel of Fortune,1988,-1,-1,-1,-1,-1,-1,-1,-1
110699,Mansions of Madness: äóÖTil Death Do Us Part,2011,-1,-1,-1,-1,-1,-1,-1,-1
110706,Dí©finimages,2002,5,2,0,2,12,0,0,
110707,Honeyz Das Spiel,2005,0,0,0,2,6,45,45,
110709,Italienisch fí_r den Urlaub,2006,0,0,0,2,6,45,45,
110711,Wir laufen um die Wette!,2011,0,0,0,2,5,20,20,
110713,Kinder-poker,2006,0,0,0,2,6,20,20,
110716,Mein Bauernhof,2005,0,0,0,2,3,25,25,
110718,The Muddled Menagerie,1910,0,0,0,3,0,0,0,
110719,Auf zum Wintersport,1952,0,0,0,2,4,20,20,
110722,Photoloco,2011,5.04167,12,1,3,12,60,60,
110724,3-Squared,2012,0,0,0,2,6,15,15,
110729,Rund um den Hund,2004,0,0,0,2,6,45,45,
110730,DarkStar,2011,7.19231,13,3,2,4,120,120,
110739,Ecco i puffi !,1983,-1,-1,-1,-1,-1,-1,-1,-1
110740,Fuíôball Poker,2011,5,4,1,2,4,30,30,
110741,Picture Pool,2011,0,0,0,1,3,10,10,
110742,Talent Show,2011,-1,-1,-1,-1,-1,-1,-1,-1
110743,Welt des Kaffees,2009,7,1,0,2,5,45,45,
110747,The Sproutz: Race to the Stage,2010,3,1,0,2,5,20,20,
110752,The Deck of Change,2011,8.25,2,0,1,16,5,5,
110764,Mathopoly,2010,8.5,2,1,2,5,30,30,
110772,Der 7. Sinn,1972,0,0,0,2,4,30,30,
110774,A-Z Bilderquiz,2005,5.13333,3,0,2,10,30,30,
110778,Not Under My Roof,2011,0,0,0,2,5,30,30,
110784,Pommes Fritz,1993,6.32,5,1,3,0,30,30,
110787,Specimen,2012,8,1,0,2,2,90,90,
110794,Catan Scenarios: Oil Springs,2011,6.76119,210,2.1481,3,6,45,60,Strategy
110799,Power Lines,2000,5.8,1,2,2,2,15,15,
110815,Scene It? The Twilight Saga,2010,4.78571,7,0,2,0,45,45,
110822,í_sterreich Reise,2004,0,0,0,2,6,45,45,
110823,Auf der Jagd nach dem Piratenschatz,2006,0,0,0,2,4,10,10,
110824,Power Tower,2011,7,3,0,2,4,20,20,
110826,Pustekugel,2011,0,0,0,1,6,20,20,
110828,Quizfí_cher Pocketquiz Fuíôball topaktuell,2006,0,0,0,1,0,20,20,
110829,Quizfí_cher Pocketquiz Wunderwelt der Saurier,2006,0,0,0,1,0,20,20,
110830,The Game of Globe Trotters,1905,0,0,0,3,0,0,0,
110831,Dominion: Governor Promo Card,2011,-1,-1,-1,-1,-1,-1,-1,-1
110836,Biblisches Frage und Antwortspiel,1954,0,0,0,2,20,0,0,
110840,Schneck Schneck,2011,0,0,0,2,6,15,15,
110841,Spanisch fí_r den Urlaub,2006,0,0,0,2,6,45,45,
110842,Streichel-Zoo,2006,0,0,0,2,4,20,20,
110843,Ticky Vorschultrainer,2005,0,0,0,1,4,20,20,
110844,Wamboo,2011,3,2,1,2,4,20,20,
110863,Eminent Domain: Elusive/Exclusive Victory Promo,2011,6.07377,122,2.4545,2,4,45,45,
110874,Kumbu,2011,6.23333,15,2,2,8,10,10,
110875,Bassin' Cards,2009,8.2,2,0,1,5,45,45,
110876,Zitterpartie,2011,0,0,0,1,6,20,20,
110878,Space Maze Rollercoaster,2011,6.28816,38,2.2,2,4,0,0,
110882,Ghost Stories: Steven Qi-Gal,2011,7.08682,132,2.1429,1,5,60,60,
110886,Feudality: The King Promo Card,2011,6.61081,37,2,2,6,75,75,
110897,Yggdrasil: Vidar Promo,2011,6.936,120,2.4286,1,6,75,75,
110901,Angelina Ballerina Dance With Me Game,2011,-1,-1,-1,-1,-1,-1,-1,-1
110906,Ghost Stories: The Infernal Die,2011,-1,-1,-1,-1,-1,-1,-1,-1
110907,The Blue Sea Deck,2011,-1,-1,-1,-1,-1,-1,-1,-1
110908,The Invasion of Italy,2011,8,1,2.5,2,4,360,360,
110912,Four Kingdoms,2011,0,0,0,2,2,30,30,
110919,Das DinoQuiz,2001,0,0,0,2,6,30,30,
110920,Valdora: Special board 20,2010,6.65,20,2,2,5,0,0,
110921,Das neue Geo Quiz,2010,0,0,0,3,6,60,60,
110922,Zooloretto: Catta,2011,6.56,70,1.8,2,5,45,45,
110923,Carros,2011,0,0,0,2,4,15,15,
110924,Coney Island: Giant Wheel,2011,6.57386,44,3,2,4,60,60,
110926,The Castles of Burgundy: 1st Expansion äóñ New Player Boards,2011,-1,-1,-1,-1,-1,-1,-1,-1
110931,Das lehrreiche Feuerwehrspiel,1955,0,0,0,2,6,30,30,
110933,FuíôballQuickQuiz,2006,0,0,0,2,6,20,20,
110934,Aufgepaíôt im Straíôenverkehr!,1955,0,0,0,2,6,30,30,
110943,Foto-Finish,1960,4,1,0,2,0,0,0,
110945,Reise durch die Schweiz,1910,0,0,0,2,6,30,30,
110947,Carrancas,2012,0,0,0,2,8,60,60,
110950,Hurra ich kann lesen,2000,0,0,0,1,2,60,60,
110951,Jahrtausendquiz,2000,7,1,0,2,5,60,60,
110953,Bassin' Patterns,2010,6.9,2,0,3,5,15,15,
110956,Clownpocalypse,2012,0,0,0,2,4,0,0,
110961,Hounds of the Sea,2009,5.75,2,3,3,0,90,90,
110976,Creationary: Booster Pack,2011,6.27083,24,1.5,3,8,30,30,
110977,#OccupyBoardwalk,2011,8,1,0,3,22,45,45,
110987,Hamsterdam,2011,0,0,0,2,4,30,30,
111014,The Earth Shook,2011,8.25,2,0,2,6,90,90,
111016,Urlaubslí_nderquiz Frankreich,2005,0,0,0,2,4,20,20,
111017,Urlaubslí_nderquiz í_sterreich,2005,4,1,0,2,4,20,20,
111018,Urlaubslí_nderquiz Spanien,2005,0,0,0,2,4,20,20,
111019,Urlaubslí_nderquiz Italien,2004,0,0,0,2,4,20,20,
111020,Entdecke die Ritterburg,2005,0,0,0,1,4,20,20,
111021,Wissensquiz Pferde,2005,0,0,0,2,4,10,10,
111024,Wissensquiz Raubtiere,2006,0,0,0,2,4,10,10,
111025,Wissensquiz Sí_ugetiere,2005,0,0,0,2,4,10,10,
111026,"Opí©ration Husky, Sicile 1943",2011,7.12963,27,2.1111,2,2,180,180,
111027,Wissensquiz Ví_gel,2005,0,0,0,2,4,10,10,
111030,Alle meine Tiere,1999,0,0,0,3,5,25,25,
111039,Colonial Wars,2010,-1,-1,-1,-1,-1,-1,-1,-1
111051,Death Ride: Halfaya Pass,2011,8.75,4,0,1,2,0,0,
111052,Quidnam,2011,-1,-1,-1,-1,-1,-1,-1,-1
111056,Battle Bands,2010,4,1,0,2,2,30,30,
111068,Snake Bite,2011,8,1,0,2,4,30,30,
111078,Puz-L-Game,1960,0,0,0,1,4,45,45,
111079,3 mit Kopf & Pfote: Wettbewerb der Tiere,2006,-1,-1,-1,-1,-1,-1,-1,-1
111080,Mondo Micro,2011,6.68,25,1.6667,2,2,15,15,
111083,Polski Film: gra planszowa,2011,5.95455,11,0,2,6,45,45,
111086,The Phantom League: Mostly Harmless Promo Deck,2011,7.35294,17,0,2,6,90,90,
111091,Das Wilhemshaven Spiel,2005,0,0,0,2,6,120,120,
111094,Middle-Earth Play-By-Mail,1990,8.85714,7,4.5,0,25,0,0,
111097,Villains and Vigilantes Card Game,2011,7.19565,23,3,2,4,60,60,
111107,Speedboat Racing,1955,0,0,0,2,4,0,0,
111126,Combat Storm (Second Edition),2011,8.5,2,3,2,4,60,60,
111136,Stellar Prospector,2011,0,0,0,3,5,60,60,
111138,Hordes: Domination,2011,8.0625,16,0,2,0,0,0,
111140,It Pays to Advertise,1962,3.5,2,0,3,12,0,0,
111141,The Television Grove Family,1954,2,1,0,3,12,0,0,
111143,What's the Difference?,1955,2.5,2,0,3,12,0,0,
111144,Power Grid: Theme Park,2011,7.34372,231,2.8667,2,6,120,120,
111145,"The 64,000 Question",1955,3,1,0,3,12,0,0,
111146,Spare Squares,2011,0,0,0,2,10000,10,10,
111147,Masterplan,2011,7.54167,12,3,2,2,30,30,
111149,Alba Longa: The Sentinels,2011,6.8,20,3,2,5,90,90,
111151,Helvetia: Wanderarbeiter aus í_sterreich,2011,6.69545,44,3,2,4,90,90,
111153,HeiNasH,2011,0,0,0,2,2,15,15,
111155,TSL Shooting Game,1950,0,0,0,2,0,0,0,
111156,Das Feuerwehrspiel,2004,0,0,0,2,4,20,20,
111157,Backgammon Circle,1993,8,1,0,2,6,90,90,
111161,Zooloretto: Big Boss,2010,7.55,10,0,2,5,45,45,
111162,Electro Star Finde das blaue Auto,2004,-1,-1,-1,-1,-1,-1,-1,-1
111163,Electro start,2005,0,0,0,2,4,15,15,
111164,Familie Bí_r,1999,0,0,0,2,2,25,25,
111165,Agricola: Biogas Plant Promo Card,2011,7.09075,67,3.5,2,5,120,120,
111166,Fauna: Eierlegende Wollmilchsau & Innerer Schweinehund Promo,2011,5.88889,18,1,0,0,0,0,
111167,10 Commandments Dominoes,2010,0,0,0,1,4,0,0,
111168,GOLD! Promotional Scoring Card,2011,6.04545,11,1.5,2,3,20,20,
111171,Last Will: Plan Order Board,2011,6.76006,179,2.5455,2,5,45,45,
111181,Presenting Elves,2011,0,0,0,2,6,40,40,
111182,Vereimejate Kants: Kíµige kíµhedam lauamí_ng,2011,-1,-1,-1,-1,-1,-1,-1,-1
111183,Star Trek: Expeditions äóñ Tribbles! Promo,2011,7.08214,14,2,1,4,60,60,
111187,Venture Forth: Pandora's Jar Promo,2012,6.19231,13,2,2,4,0,0,
111188,Euro Soldopoli,2011,0,0,0,4,6,180,180,
111192,Shitenno: Geisha Promo Card,2011,7.03846,26,3,2,4,60,60,
111193,Ora et Labora: Loamy Landscape,2011,7.27935,92,2.75,1,4,120,120,
111202,Writer's Block,2011,8,1,3,2,4,45,45,
111204,The Venusian Kerfuffle,2011,6,4,0,2,2,5,5,
111208,Handicap Harness Racing,1978,0,0,0,2,8,45,45,
111210,Wummy!,2011,0,0,0,2,0,0,0,
111227,Goal! Game expansion pack: French Team,2010,7,2,0,2,2,0,0,
111229,King-Pin Bowling Alley,1960,0,0,0,2,0,0,0,
111231,Pips & Betsy,2010,0,0,0,2,4,10,10,
111235,Mel Allen's Living Sound Baseball,1958,0,0,0,2,2,0,0,
111238,Popeye Ring Toss,1958,0,0,0,2,0,0,0,
111240,Space Commander,2012,9.33333,3,2,2,4,90,90,
111252,Goal! Game expansion pack: Spanish Team,2010,7,2,0,2,0,0,0,
111255,The Rivals for Catan: Johannes the Advocate,2011,7.4375,8,1,2,2,60,60,
111264,Spokane Trivia,1993,-1,-1,-1,-1,-1,-1,-1,-1
111283,Atlantis Schnupperspiel,2011,4.95,10,1,2,2,20,20,
111290,The Grape Game,2007,5,1,0,2,6,30,30,
111292,Zombie Dash,2011,5.19048,21,1.6667,3,6,30,30,
111294,Sixteen Tons,2010,-1,-1,-1,-1,-1,-1,-1,-1
111295,Walls of Light,2011,-1,-1,-1,-1,-1,-1,-1,-1
111296,Goal! Game expansion pack: Italian Team,2010,7,2,0,2,0,0,0,
111297,Goal! Game expansion pack: Dutch Team,2010,7,2,0,2,0,0,0,
111300,Nightfall: Flayed Ghoul Promo,2011,7.4566,53,1.6667,2,5,45,45,
111302,Eamonn Andrews Quiz Panel,1955,0,0,0,2,0,0,0,
111304,Orange Stories,2011,-1,-1,-1,-1,-1,-1,-1,-1
111305,Paul Panda,2010,0,0,0,2,4,20,20,
111306,Emmi,2009,0,0,0,2,5,10,10,
111307,Whack & Slaughter,2011,8.16667,6,0,2,8,30,30,
111314,Teddy Schlabbermaul,1996,0,0,0,2,4,20,20,
111322,Lurch! The Zombie Chess Game,2008,1,1,0,2,2,60,60,
111323,Gangs of Transylvania,2009,0,0,0,2,5,90,90,
111324,Premonition The Dice Game,2011,6,1,0,2,5,0,0,
111325,Pink Stories 2,2011,4.5,2,1,2,0,2,2,
111330,Resident Evil Deck Building Game: Nightmare,2011,7.2967,212,2.6923,1,4,45,45,
111333,WeyKick Kubbolino,2011,6.1,3,0,2,2,15,15,
111340,Sentinels of the Multiverse: Rook City äóñ The Wraith Promo Card,2012,7.62886,149,2.2,2,5,30,30,
111342,Kick it: Das Spiel,2010,7.66667,3,1,2,2,5,5,
111362,Interview Challenge,1997,5.1,1,0,2,6,45,45,
111363,Chess Mixer,2011,7.5,1,0,2,2,30,30,
111376,Cutlass!,2011,7,6,4,2,0,0,0,
111377,Die Siedler von Catan: Thí_ringen Edition,2011,6.85882,17,1.5,3,6,45,45,
111382,Belly-Ache,1971,0,0,0,1,0,0,0,
111383,"""Tatí_-tata-a-a!"": ""die Feuerwehr ist da!""",1973,0,0,0,2,6,20,20,
111384,Best Spud,2011,5.66667,3,2,2,4,30,30,
111389,Lí_wenzahn: Das Spiel,2003,0,0,0,2,4,30,30,
111390,Friendly Fire Pack 7,2011,8.125,12,0,2,2,0,0,
111391,Dezign Pak 7,2011,7.375,4,0,2,2,0,0,
111392,Schwerpunkt: Volume 17,2011,8.25,4,0,2,2,0,0,
111396,Mondrago,1992,5.8,5,0,2,2,10,10,
111398,A Farewell to Kings,1996,7,3,0,1,1,30,30,
111399,Take Me To Your Leader,2007,0,0,0,2,6,45,45,
111400,Financial IQ,2003,0,0,0,2,6,45,45,
111401,Focus,2009,8,1,0,2,5,25,25,
111402,The Respectful Workplace Game,2009,0,0,0,2,6,45,45,
111403,TeamPower,2008,0,0,0,2,6,45,45,
111404,Career Odyssey,2008,0,0,0,2,6,45,45,
111405,Equipped for Life,2007,0,0,0,2,6,45,45,
111406,Ethics on the Job,2005,0,0,0,2,5,45,45,
111407,Bullies to Buddies,2005,0,0,0,2,5,30,30,
111408,Call Me Capable,2006,0,0,0,0,0,0,0,
111409,Circle of Respect,2006,0,0,0,2,6,25,25,
111410,Bully Safe,2009,0,0,0,2,5,25,25,
111418,ARC,2012,6.03448,29,3,2,4,15,15,
111421,Hedronism,2006,0,0,0,2,8,30,30,
111423,Crazy Maze,1966,0,0,0,1,0,0,0,
111425,Finders Keepers,1977,0,0,0,2,0,0,0,
111426,Terra Evolution: Tree of Life,2013,5.18462,26,2,2,5,60,60,
111432,Frustration Ball,1969,4.8,2,0,1,0,0,0,
111434,WW III,2011,0,0,0,2,2,30,30,
111439,Hands Up Harry,1964,4,1,0,2,0,0,0,
111443,Jack 'n' Jill: Jacks Game,1966,0,0,0,2,4,20,20,
111450,Fancy Nancy's Double Dress Up Game,2007,0,0,0,2,4,15,15,
111454,Gameshop Express,2011,5.21667,6,0,2,2,10,10,
111475,Hue Turn,2011,5.5,2,0,2,4,30,30,
111478,Neutron York 3000,2011,6,1,0,2,0,90,90,
111485,Foodle,2011,-1,-1,-1,-1,-1,-1,-1,-1
111491,Cock Robin,1860,0,0,0,3,0,0,0,
111497,Cadwallon: City of Thieves äóñ Magic,2011,7.35714,7,2.5,2,4,60,60,
111508,Magic Shot,1975,8,1,0,1,0,0,0,
111510,On Target,1973,0,0,0,2,0,0,0,
111514,Pendulum Curve Bowl,1974,0,0,0,2,0,0,0,
111518,The Rattlin' Gattlin' Shootin' Gallery,1977,0,0,0,2,0,0,0,
111520,Skittle Tennis,1973,0,0,0,2,2,0,0,
111521,Slick Shooter,1974,0,0,0,2,0,0,0,
111522,Snap Action Bowling,1988,0,0,0,2,2,0,0,
111523,Spy's-a-Poppin,1966,0,0,0,1,0,0,0,
111525,Tilt 'n Roll,1964,4,1,0,0,0,0,0,
111527,Wing-It,1971,0,0,0,2,0,0,0,
111532,Hetrix,2010,5.44444,9,0,2,4,20,20,
111533,Pairs Up,1977,0,0,0,2,0,0,0,
111543,Teneriffa,2011,6.06346,26,2,2,4,40,40,
111547,O.K. Corral,2011,6.16842,19,1,3,6,15,15,
111577,Little Storm in a Teacup,2011,5.66667,3,0,1,4,15,15,
111590,Pidí_ Muumi katolla,2011,4.27778,9,0,1,4,30,30,
111617,Neuroshima Hex! Mephisto,2010,7.71752,137,2.3333,2,4,30,0,
111631,Accolade: Journey to Knighthood,2011,-1,-1,-1,-1,-1,-1,-1,-1
111635,Calciotto,2011,7.72857,7,2,2,0,45,45,
111636,Azuleo,2005,0,0,0,1,4,30,30,
111637,Batt,2011,0,0,0,2,4,0,0,
111640,Ungeheuer Indiskret,1992,5,1,0,3,6,45,45,
111641,5star,2007,0,0,0,2,2,15,15,
111642,Young & Fashion,2000,0,0,0,2,4,90,90,
111644,DKT dynamic,2010,6.33333,3,0,2,5,45,45,
111645,Alpen DKT,2011,3.5,2,0,2,5,45,45,
111646,Mont-Royal,2011,0,0,1,2,4,15,15,
111647,Box Office,1959,4,1,0,2,8,0,0,
111649,Dice or Date,2010,6.5,2,1,2,6,60,60,
111654,Top 40 Ken je klassiekers,2009,6.5,2,1,1,6,30,30,
111661,7 Wonders: Cities,2012,7.87856,6133,2.3559,2,8,30,30,Family Strategy
111662,Hollywood Studio,1997,3,1,0,2,4,0,0,
111671,Solar Empire,2012,0,0,0,2,8,30,30,
111679,Kingpins,2011,0,0,0,3,5,60,60,
111680,Otgovorko,2011,0,0,0,3,4,20,20,
111681,Ambush,1970,6.5,2,0,2,2,0,0,
111683,Scramble,1955,-1,-1,-1,-1,-1,-1,-1,-1
111685,Pebble Rebel,2010,5.83333,6,0,2,2,10,10,
111689,Chez Genius: Promokarte Erstsemesterparty,2009,6.28571,7,0,0,0,0,0,
111703,Unfathomable Encounters,2011,7,1,0,2,2,60,60,
111715,Skittle-Tennis,1930,-1,-1,-1,-1,-1,-1,-1,-1
111716,Poolette,1930,0,0,0,2,0,0,0,
111719,Sag Die Antwort,1954,0,0,0,2,14,0,0,
111721,The Gang,2011,5.7,23,2,2,5,15,30,
111722,The Magic Roundabout Game,1967,0,0,0,2,6,0,0,
111723,Pipofax,2009,0,0,0,4,12,10,10,
111725,Flower Power,2008,3,1,0,2,4,15,15,
111726,Quiz Ball,1966,2,1,0,3,0,0,0,
111728,Comic Action Heroes Game,1976,0,0,1,2,4,30,30,
111730,Ní_rburg-Rennen,1960,0,0,0,2,4,0,0,
111731,China: Mars,2011,6.64286,7,2,3,5,0,0,
111733,Dieci,2011,6.28571,7,2,2,8,0,0,
111734,Fasolki: Rozszerzenie,2010,6.52832,113,1.6667,2,7,60,60,
111737,Domino Sudoku,2011,6.25,4,0,1,4,20,20,
111738,Walcheren 1809,2011,6.64286,7,2,2,2,240,240,
111739,A Game of Thrones: The Card Game äóñ Where Loyalty Lies,2012,7.61114,35,5,2,4,60,60,
111741,Unofficial Calvinball Mini-Game,2006,6.66667,3,0,2,4,0,0,
111748,Veni Vidi Vici,2011,7,1,0,2,2,45,45,
111757,The Game of the Red Pig,1930,0,0,0,2,0,0,0,
111759,The Great City Game: Paris,1974,0,0,0,0,0,0,0,
111766,ZOMBIES!  You Won't Survive The Night.,2011,2.5,2,0,2,10,30,30,
111767,Das Spiel mit der Krake,1992,4.5,2,0,2,5,30,30,
111771,Cyclades: Hecate,2011,7.55959,292,2.5385,2,5,90,90,
111775,1830: Chattanooga Promotional Card,2011,7.81,10,1,2,7,0,0,
111776,Jerusalem: The Beggar,2011,-1,-1,-1,-1,-1,-1,-1,-1
111783,Pizza Theory: Anchovy Expansion,2012,6.86129,31,1.5,2,3,15,15,
111784,GolFUNator,2011,0,0,0,1,4,60,60,
111786,Extra Impetus 4,2011,7.8,5,0,2,2,90,90,
111789,"3 mit Kopf & Pfote: Fit, pfiffig, schlau",2005,-1,-1,-1,-1,-1,-1,-1,-1
111794,CastleControl,2011,10,1,3,2,4,90,90,
111800,Flicking through the Ages,2011,0,0,0,2,2,30,30,
111801,i See it!,2003,2.33333,3,0,1,4,30,30,
111803,Little MEMO,2007,6.53333,6,1,2,8,10,10,
111807,Ant Assault,2011,4.15476,21,2,2,4,30,30,
111810,Das Geheimnis der Pyramide,1992,6,1,0,2,4,30,30,
111811,Flugreisespiel,1989,4.5,2,0,2,4,30,30,
111813,Operation Iceberg: Battle of Okinawa,2011,0,0,2.5,2,2,180,180,
111816,Bibi Blocksberg Hexenprí_fung Hextrankkunde,2010,0,0,0,2,6,10,10,
111817,Bibi Blocksberg Hexenprí_fung Krí_tenhopsen,2010,0,0,0,2,6,10,10,
111818,Bibi Blocksberg Hexenprí_fung Spinnentanz,2010,0,0,0,2,6,10,10,
111819,Bibi Blocksberg Hexenprí_fung Hexwissen,2010,0,0,0,2,6,10,10,
111821,Der Fette Pinguin,2011,4.83333,6,0,2,8,30,30,
111822,"Macius: Hurra, heute ist Maskenball!",2003,-1,-1,-1,-1,-1,-1,-1,-1
111824,"Die Koala Brí_der: Tempo, Tempo, Freunde!",2004,0,0,0,2,6,15,15,
111827,D-Day Dice: Badges,2012,6.86116,121,1.6,1,4,45,45,
111828,Make 10 and 20,2011,4.3125,4,0,2,4,20,20,
111838,Minions,2011,0,0,0,2,2,60,60,
111839,Power Trip Card Game,2011,7,7,1.5,3,6,15,15,
111842,Graey,2011,-1,-1,-1,-1,-1,-1,-1,-1
111850,Lí_WENZAHN Quiz-Spiel,2003,0,0,0,2,6,30,30,
111852,SQUIIZ!,2011,6.8,1,0,3,24,30,30,
111853,Le Iene,2011,6.5,4,0,2,6,40,40,
111854,Trasformat,2011,0,0,0,3,6,30,30,
111858,Warage: Starter Set,2012,7.07895,19,2.6667,2,8,20,20,Customizable
111860,Fermat Math Game,2011,0,0,0,2,4,20,20,
111861,Cards Against Humanity: First Expansion,2011,6.97299,2009,1.2791,4,30,30,30,Party
111871,Tremblex,2010,5.16667,3,0,2,4,10,10,
111878,Quer durch Europa,1997,0,0,0,2,6,45,45,
111890,Fury of Harrows,2016,-1,-1,-1,-1,-1,-1,-1,-1
111891,Italian Rails,2011,6.85714,7,2,2,2,45,45,
111919,Memory Challenge: Super Mario Edition,2011,5.38571,14,1.5,1,10,45,45,
111955,Good-Bye Bully Machine Card Game,2010,0,0,0,0,0,0,0,
111956,What Do You Stand For? Character Building Card Game,2010,0,0,0,0,0,0,0,
111957,Dr. PlayWell's Don't Pick on Me Game,2005,0,0,0,2,4,0,0,
111965,"The Battle of Mollwitz: April 10, 1741",2011,6.93333,9,1,2,2,30,30,
111969,Sports Electric Quiz Game,1968,-1,-1,-1,-1,-1,-1,-1,-1
111970,Electromatic Dial Quiz,1961,0,0,0,2,0,0,0,
111972,G7 Conquest,2011,6.26,10,1,2,2,0,0,
111973,Fringe The Apocalypse,2011,0,0,0,2,8,60,60,
111975,Mein Tag,2011,5.5,2,0,1,2,5,5,
111976,Rin Tin Tin,1961,0,0,0,2,4,20,20,
111980,Der kleine Eisbí_r Bist du mein Freund?,2004,3,1,0,2,4,20,20,
111982,Frag doch mal,2006,3.5,2,0,2,6,20,20,
111983,Hallo Maus!,2004,4,1,0,2,5,15,15,
111984,Lern-Spiel-Sammlung,2006,0,0,0,1,4,20,20,
111998,Fox and Crow in: Yay Pancakes!,2011,6,4,1,2,6,15,15,
112008,Jahreszeiten,2011,3,1,0,1,2,10,10,
112034,All meine Frí_chtchen,2001,0,0,0,2,4,30,30,
112036,Erzí_hl doch was!,2001,0,0,0,2,4,15,15,
112037,Hau Ruck!,2001,0,0,0,2,2,10,10,
112042,Drí_ngelei,2001,6,1,0,2,4,15,15,
112045,Ich hab's,2001,0,0,0,2,0,15,15,
112048,Panamaland,2001,0,0,0,2,4,25,25,
112052,Rupert Bí_r Spurensuche,2010,0,0,0,2,4,20,20,
112064,The Lord of the Rings: The Card Game äóñ Road to Rivendell,2012,7.50897,447,2.6842,1,2,60,60,Customizable Thematic
112066,Commands & Colors: Napoleonics Expansion #3 äóñ The Austrian Army,2013,8.42665,167,2.4,2,2,90,90,Wargames
112067,Commands & Colors: Napoleonics Expansion #4 äóñ The Prussian Army,2014,8.28348,112,2.3,2,2,90,90,
112068,Commands & Colors: Napoleonics Expansion #2 äóñ The Russian Army,2013,8.39107,229,2.5833,2,2,60,60,Wargames
112083,Creative Kitchen: The Game,2011,7,1,0,2,20,30,30,
112091,NONSENSE,2011,0,0,1,2,5,30,30,
112101,"Oma, Tante, Anverwandte",2008,6,1,0,2,4,20,20,
112104,Seepferdchen-Wettlauf,2001,0,0,0,2,4,15,15,
112106,Englisch fí_r den Urlaub,2006,0,0,0,2,6,45,45,
112107,Dominant Species Express,2011,6.52778,9,0,2,4,20,20,
112108,Quizfí_cher Pocketquiz fí_r schlaue Kids,2006,0,0,0,1,0,20,20,
112109,Kolejka: Ogonek,2011,7.23578,204,2.1429,2,6,60,60,
112111,Xodd,2011,8.01429,7,4,2,2,45,45,
112117,Guerilla !,1997,0,0,0,2,2,90,90,
112121,Les Visiteurs: Le Jeu,1993,6,1,0,2,6,45,45,
112134,4-Way Countdown!,2004,4.55,10,1,2,4,15,15,
112136,Cadaver City,2011,6.41667,6,0,1,2,20,20,
112139,Gotham G-200 Ice Hockey Game,1930,0,0,0,2,0,0,0,
112143,Game of Golf,1881,0,0,0,1,0,0,0,
112149,Mukden 1905,2011,6,1,0,2,2,120,120,
112151,Iron & Steam,1991,0,0,0,2,0,0,0,
112153,Battle of the Sea of Japan,2011,7.5,2,3,2,2,120,120,
112172,Das Kasperlspiel,2000,0,0,0,2,4,30,30,
112176,Das Niederí_sterreich-Spiel Land-und-Leute-Edition,2005,0,0,0,2,4,45,45,
112177,Das Original Blanko Junior,1998,6,1,0,2,4,60,60,
112178,Tanzania,2013,7.5,12,3,2,4,60,60,
112181,Face the Music,1977,2,1,0,2,4,0,0,
112182,Im Reich der Kí_fer und Schmetterlinge,1912,0,0,0,2,6,30,30,
112191,Wer Beobachtet Besser?,1975,3,1,0,2,2,0,0,
112200,Battlestations: By Her Majesty's Sacred Egg Sac,2011,8.62,10,3.3333,2,12,200,200,
112213,Wir reisen mit Karl May -Vom Sinai zum Tigris-,1950,0,0,0,2,6,45,45,
112253,Rise! The Ballistic Expansion Pack,2012,7.92857,7,0,2,2,20,20,
112271,Wir wollen das Sportleistungsabzeichen erwerben!,1956,0,0,0,2,6,30,30,
112272,Bayrisches Sammelsurium Das Spiel,2008,5,1,0,2,6,45,45,
112273,Berliner Sammelsurium Das Spiel,2008,-1,-1,-1,-1,-1,-1,-1,-1
112274,Der Satzbaumeister,1997,0,0,0,2,6,20,20,
112275,Wizard's Tournament,2012,0,0,0,2,4,20,20,
112276,Der stí_rrische Esel,2003,0,0,0,2,4,30,30,
112283,Latrotabuli,2006,0,0,0,2,2,20,20,
112291,Handelsschiffe auf den Weltmeeren,1963,-1,-1,-1,-1,-1,-1,-1,-1
112293,Toads & Dragonflies,2011,6,1,0,0,3,10,10,
112294,Deutschlands Klí_gste,2002,0,0,0,3,6,60,60,
112296,The 7 Dwarfs,1996,-1,-1,-1,-1,-1,-1,-1,-1
112312,Zombie Mosh 2.5,2011,4,2,0,2,0,120,120,
112335,Nitroplus Card Masters,2011,7.71429,7,3,2,4,30,30,
112352,Jump the Shark: A Storytelling Gambling Game,2011,3.4,5,1,3,6,30,30,
112353,"""Battle of Britain"" Game",1970,0,0,0,2,2,0,0,
112354,White Elephant: Mystery Box Promo Cards,2011,5.78333,6,0,3,7,15,15,
112355,Toc Toc Woodman: Golden Axe Expansion,2011,6.31,115,1,2,7,10,10,
112356,Toc Toc Woodman: Golden Core and Bark Promo,2011,6.80337,104,1,2,7,10,10,
112357,Starzone,2011,6,1,2.5,2,0,30,30,
112362,Squadron Commander Reheat,2011,-1,-1,-1,-1,-1,-1,-1,-1
112363,Dr. Kinkin Bacteriapanic,1988,0,0,0,2,8,0,0,
112364,Outside the Box,2011,5.83333,3,0,4,20,60,60,
112374,Baquartet,2011,3,1,0,1,5,15,15,
112375,Risu-Game-On,2009,7,2,0,2,4,40,40,
