id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories,types,mechanisms,description,image
But no need to despair as help is on its way! Rally with your fellow survivors and hold out until the rescue vehicle makes its appearance. Be aware, however, that it might not have room for everyone, so at some point you may have to decide whether to support your mates or to fight for yourself  but if all buddies die before help arrives, the zombies win.

",http://cf.geekdo-images.com/oTLjV4NF9HzI1fAV1XpHtZ7acvk=/fit-in/200x150/pic1986091.jpg

1716,Knights of the Air,1987,5.71932,176,3.4643,1,6,90,90,Wargames,Aviation / Flight Wargame World War I ,Action Point Allowance SystemHex-and-Counter,"World War I aerial combat game.  Similar to Blue Max (q.v.) but with greater complexity and realism.  Was also adapted to miniatures rules (if only by individual GMs).  Supported by several articles in The General.

Total counters = 188

",http://cf.geekdo-images.com/NguVv3ivsQ8EJhaRbYQHHGlzWBM=/fit-in/200x150/pic216376.jpg

6509,International Oilman Game,1994,5.85159,63,2.5556,2,8,120,120,,Economic Exploration Industry / Manufacturing ,Auction/BiddingCommodity SpeculationPartnerships,"From the box: A game that captures the true to life excitement and drama, success, and failures of the international oil magnate. Using the unique 3 dimensional board, oil companies bid for leases world wide, drill for oil, and erect oil wells. The object... to become the most successful oil company in the world. The amazing game board design insures the game will never be played the same way twice. For two or more players or teams.

",http://cf.geekdo-images.com/m8YBXZqS47PY1ExpKGtyFmpDywI=/fit-in/200x150/pic25594.jpg

688,Manchu,1988,5.74098,61,2.7143,2,2,240,240,Wargames,Wargame ,Hex-and-Counter,"This game is included as an insert game in Strategy  Tactics magazine #116; errata appears in ST #117.

Manchu is a two player wargame covering the Taiping Rebellion that occurred in Manchu China between 1850 and 1868.  The game is strategic in scale, and units are generic strength points representing Taiping rebels, Manchu banner troops, provincial army troops, bandits and Mongolian cavalry.  The game map represents Manchu China.

The Taiping player starts at an advantage in troops and leaders and seeks to conquer enough of the country to force a collapse of the Manchu government.  The Manchu player seeks to survive the Taiping onslaught, and gains strength as the provincial forces are brought to bear.  However, over-reliance on provincial forces will cause a reduction of Imperial authority, and that in itself may cause the game to be lost.

The game consists of a map, playing counters, rules and numerous charts.

",http://cf.geekdo-images.com/HngRRXVIgJru9chNp4SjHCle0rg=/fit-in/200x150/pic80825.jpg

105550,Rolling Bones,2011,5.76136,44,1,2,99,30,30,,Dice ,Dice Rolling,"In Rolling Bones players use 18 special dice  six showing parts from the left side of the body, six showing parts from the right, and six showing parts from the middle (skull, ribcage, spine, pelvis) plus a hat and a gravestone  to build a skeleton, adding to it roll by roll, in order to score points. The better the skeleton buried, the more you score!

The first roll of a player's turn is the pre-op roll, with the player launching all 18 dice onto the table. The player then builds as complete a skeleton as he can with no gaps. For each subsequent post-op roll  if a player chooses to roll or is forced to roll  the player must first set aside a number of dice equal to the number of rolls already made: one die for the first post-op roll, two more dice for the second post-op roll, and so on.

The player must add at least one die to the skeleton after each roll. If a player can't place a bone correctly, he must add an incorrect bone in the wrong location, e.g., a foot on the end of the spine.

Whenever a player has a gravestone showing, the player can choose to end his turn, scoring for his skeleton. Each complete section (arm, leg or thorax) is worth five points, with each incomplete section worth one point per die in it. Each incorrectly placed die costs the player five points. If a player's skeleton wears a hat (which naturally goes only on top of the skull), double the score for that round. If a player has no gravestone and cannot pay for another reroll, he ends his turn scoring nothing.

The first player to reach 100 points (or some other agreed upon total) wins Rolling Bones.

",http://cf.geekdo-images.com/lrY4jywhR6m1SXVhFtmiVtIz6lQ=/fit-in/200x150/pic1071808.jpg

18945,"Downfall: If the U.S. Invaded Japan, 1945",2005,5.96806,36,2.5,1,2,360,360,Wargames,Wargame World War II ,Hex-and-Counter,"(from the publisher:)

Downfall is a wargame simulating the planned but never executed US invasion of the Japanese home island of Kyushu during the last quarter of that year. The design combines factual historical detail with educated guesswork to produce an alternative history simulation covering the period from X-Day +1 through X-Day +30. One player acts as the overall commander of the Allied invasion effort; the other takes the role of the leader of the Japanese defense force. The burden of attack is generally on the American, but both players attempt to win by controlling key terrain on the island and destroying opposing forces. A complete game of DF takes from two to four hours to complete and it's suitable for solitaire play.

The approach we've taken here is called, among those who deal regularly with alternative history  which is itself also known as virtual history and alternative outcome analysis  the conservation of historical reality. That is, to make the assumptions and results of our simulation as valid as possible, we made the fewest possible changes needed to the historic timeline in order to put our alternative one in place. The basic assumption here, then, is that the Japanese simply refused to surrender after the atomic bombings of Hiroshima and Nagasaki. That would have likely meant one or another of the coups plotted during those desperate days actually went through, putting in place a new war cabinet of ultimate hard liners, men determined Japan should fight to the end no matter what.

Each hex on the map equals 4.4 miles (about 7 kms) from side to opposite side. Each game turn represents one day. Every ground unit represents a division, division-equivalent, or brigade of about 5,000 to 20,000 men and/or 50 to 350 armored fighting vehicles. Designed by Ty Bomba.

",http://cf.geekdo-images.com/VH5tlJApqAW3yG-4PvlLI4C68ks=/fit-in/200x150/pic124737.jpg

113517,Quadefy,2011,5.83382,34,1,2,2,3,3,,Abstract Strategy ,Tile Placement,"From Publisher Website:

Quadefy is a fast playing new strategy game played in three dimensions. Easy to learn and quick to play, Quadefy uses visual spatial skills and strategies that will keep you on your toes. When playing Quadefy, you have to think a little bit strategist and a little bit puzzle builder. Players take turns stacking their game pieces on the base, each attempting to keep their entire game piece in bounds. In bounds means that the piece must be completely over the game base and no more than four cubes high. The first player to force their opponent to have to play out of bounds, wins. Every move is both offensive and defensive, making Quadefy very fun to play. The rules have been drafted so that there is always a winner, no ties, stalemates, or cat's games. Hand crafted from high quality hardwoods, Quadefy is pretty enough to be left out on the coffee table or bookshelf to be played again and again.

",http://cf.geekdo-images.com/ZM-4uiVHtJXanfe_Ta4CCO1hD84=/fit-in/200x150/pic1171935.jpg

135648,Tales & Games: Baba Yaga,2013,5.65525,259,1.1875,2,5,15,15,Children's,Action / Dexterity Children's Game Memory Novel-based Party Game Real-time ,MemorySimultaneous Action Selection,"Many Russian tales speak of the character of Baba Yaga, the ogress witch who lives in a house with chicken legs. Fortunately for them, children always find unexpected allies and manage to escape her. Will you prove as fortunate?

In Baba Yaga, you need to escape the claws of the hideous Baba Yaga. To do so, however, you need to collect the ingredients for your three spell cards, and to do that you need to search the forest while Baba Yaga searches for you.

To set up the game, place nine Baba Yaga tiles in a cross to form a flight path, then place the 16 ingredient tokens face down, with four tokens in each section of the cross. Each player starts the game with three spell cards, which must remain hidden. On a turn, the active player reveals her top spell card, which shows four ingredients, then starts searching for these ingredients in the forest, turning over tiles one by one with a single hand and hiding those she doesn't need. While she does this, the other players take turns moving the Baba Yaga figurine one step at a time along one branch of the flight path, then back. If Baba Yaga completes a circuit before the player finds the ingredients, she must place her spell card on the bottom of her stack; if she finds the ingredients, however, she gets to cast the spell on the card, lengthening or shortening the flight path, swapping the location of ingredients, requiring fewer ingredients next time, forcing an opponent to play in a distorted position, and so on. The first player to complete her three spells wins!
